DateAndTime,rActVal,value,unit,value.1,unit.1,value.2,unit.2,value.3,unit.3,value.4,unit.4,value.5,unit.5
2022-09-27T16:17:23.124,42.00244,4240.178,Wh,11.7614,W,15.11795,W,40.36921,W,0,l/min,5.667253,bar
2022-09-27T16:17:24.133,42.05128,4240.19,Wh,11.71321,W,15.10707,W,41.0196,W,0,l/min,5.679829,bar
2022-09-27T16:17:25.136,41.80708,4240.212,Wh,11.73909,W,15.07955,W,41.55981,W,0,l/min,5.680305,bar
2022-09-27T16:17:26.137,41.75824,4240.228,Wh,11.73596,W,15.12255,W,40.98935,W,0,l/min,5.680964,bar
2022-09-27T16:17:27.136,41.61172,4240.25,Wh,11.72591,W,15.11955,W,41.20587,W,0,l/min,5.683527,bar
2022-09-27T16:17:28.137,41.51404,4240.266,Wh,11.68913,W,15.09541,W,41.0102,W,0,l/min,5.685065,bar
2022-09-27T16:17:29.141,41.41636,4240.288,Wh,11.71604,W,15.11893,W,41.36295,W,0,l/min,5.67287,bar
2022-09-27T16:17:30.161,41.26984,4240.306,Wh,11.691,W,15.08492,W,41.01849,W,0,l/min,5.651567,bar
2022-09-27T16:17:31.177,41.36752,4240.343,Wh,11.70147,W,15.16872,W,40.86047,W,0,l/min,5.668035,bar
2022-09-27T16:17:32.191,41.07448,4240.362,Wh,11.73286,W,15.12064,W,41.20867,W,0,l/min,5.650711,bar
2022-09-27T16:17:33.222,41.07448,4240.381,Wh,11.69352,W,15.1327,W,40.93681,W,0,l/min,5.672441,bar
2022-09-27T16:17:34.240,40.87912,4240.4,Wh,11.75309,W,15.15864,W,41.09926,W,1.595679,l/min,5.651812,bar
2022-09-27T16:17:35.256,40.63492,4240.421,Wh,11.78124,W,15.12298,W,40.63421,W,1.337728,l/min,5.661882,bar
2022-09-27T16:17:36.271,40.63492,4240.436,Wh,11.74153,W,15.11139,W,39.68532,W,0,l/min,5.679975,bar
2022-09-27T16:17:37.274,40.43956,4240.453,Wh,11.6818,W,15.15114,W,40.15421,W,0,l/min,5.685187,bar
2022-09-27T16:17:38.275,40.39072,4240.476,Wh,11.74642,W,15.09822,W,40.49679,W,0,l/min,5.673847,bar
2022-09-27T16:17:39.281,40.19536,4240.494,Wh,11.73496,W,15.14319,W,40.11343,W,0,l/min,5.619872,bar
2022-09-27T16:17:40.284,40.19536,4240.51,Wh,11.78998,W,15.11869,W,40.00407,W,0,l/min,5.619361,bar
2022-09-27T16:17:41.287,40,4240.533,Wh,11.69994,W,15.07859,W,40.10896,W,0,l/min,5.671038,bar
2022-09-27T16:17:42.289,39.95116,4240.545,Wh,11.74954,W,15.07659,W,40.13513,W,0,l/min,5.658672,bar
2022-09-27T16:17:43.292,39.95116,4240.566,Wh,11.73986,W,15.08674,W,40.24117,W,0,l/min,5.667314,bar
2022-09-27T16:17:44.299,40,4240.585,Wh,11.77379,W,15.12197,W,40.04529,W,0,l/min,5.656719,bar
2022-09-27T16:17:45.301,39.7558,4240.606,Wh,11.77129,W,15.09368,W,40.05878,W,0,l/min,5.640421,bar
2022-09-27T16:17:46.303,39.60928,4240.621,Wh,11.72834,W,15.10642,W,39.88098,W,0,l/min,5.666508,bar
2022-09-27T16:17:47.309,39.46276,4240.643,Wh,11.68764,W,15.09981,W,40.10121,W,1.448943,l/min,5.670062,bar
2022-09-27T16:17:48.305,39.2674,4240.662,Wh,11.67931,W,15.13376,W,40.18819,W,1.507782,l/min,5.647208,bar
2022-09-27T16:17:49.311,39.2674,4240.676,Wh,11.71331,W,15.12763,W,39.45009,W,0,l/min,5.634437,bar
2022-09-27T16:17:50.319,39.36508,4240.698,Wh,11.77707,W,15.13538,W,38.85107,W,0,l/min,5.637417,bar
2022-09-27T16:17:51.321,39.07204,4240.715,Wh,11.7003,W,15.14574,W,38.98119,W,0,l/min,5.637514,bar
2022-09-27T16:17:52.323,39.12088,4240.732,Wh,11.70749,W,15.10771,W,38.80333,W,0,l/min,5.666301,bar
2022-09-27T16:17:53.320,39.0232,4240.75,Wh,11.65716,W,15.12683,W,38.88824,W,0,l/min,5.657708,bar
2022-09-27T16:17:54.331,38.87668,4240.771,Wh,11.75065,W,15.13855,W,38.65733,W,0,l/min,5.6654,bar
2022-09-27T16:17:55.335,38.82784,4240.791,Wh,11.79243,W,15.13118,W,38.93188,W,0,l/min,5.621863,bar
2022-09-27T16:17:56.336,38.73016,4240.806,Wh,11.72171,W,15.13153,W,38.82395,W,0,l/min,5.651884,bar
2022-09-27T16:17:57.342,38.48596,4240.822,Wh,11.69616,W,15.15151,W,30.93425,W,0,l/min,5.685383,bar
2022-09-27T16:17:58.345,38.5348,4240.84,Wh,11.72794,W,15.13408,W,30.12883,W,0,l/min,5.677045,bar
2022-09-27T16:17:59.336,38.2906,4240.854,Wh,11.72598,W,15.15189,W,30.14385,W,0,l/min,5.659465,bar
2022-09-27T16:18:00.352,38.33944,4240.872,Wh,11.78009,W,15.12706,W,30.07598,W,0,l/min,5.666425,bar
2022-09-27T16:18:01.353,38.2906,4240.886,Wh,11.67609,W,15.15555,W,30.0481,W,0,l/min,5.639993,bar
2022-09-27T16:18:02.355,38.19292,4240.901,Wh,11.72317,W,15.16298,W,30.08438,W,0,l/min,5.614817,bar
2022-09-27T16:18:03.355,37.94872,4240.917,Wh,11.69149,W,15.10504,W,30.10546,W,0,l/min,5.663322,bar
2022-09-27T16:18:04.364,37.99756,4240.932,Wh,11.73698,W,15.14159,W,30.1377,W,0,l/min,5.687677,bar
2022-09-27T16:18:05.365,37.75336,4240.951,Wh,11.77077,W,15.16104,W,30.11582,W,0,l/min,5.645693,bar
2022-09-27T16:18:06.368,37.8022,4240.965,Wh,11.71094,W,15.175,W,30.11795,W,0,l/min,5.608117,bar
2022-09-27T16:18:07.370,37.8022,4240.984,Wh,11.68153,W,15.16814,W,30.12222,W,0,l/min,5.660185,bar
2022-09-27T16:18:08.368,37.558,4240.997,Wh,11.7478,W,15.17088,W,30.16352,W,0,l/min,5.676447,bar
2022-09-27T16:18:09.373,37.60684,4241.014,Wh,11.71712,W,15.1245,W,36.8574,W,0,l/min,5.663055,bar
2022-09-27T16:18:10.390,37.41148,4241.031,Wh,11.84127,W,15.16674,W,39.56411,W,0,l/min,5.682245,bar
2022-09-27T16:18:11.387,37.26496,4241.049,Wh,11.73749,W,15.15219,W,39.50767,W,0,l/min,5.687971,bar
2022-09-27T16:18:12.386,37.36264,4241.072,Wh,11.73808,W,15.19864,W,39.64751,W,0,l/min,5.633498,bar
2022-09-27T16:18:13.386,37.21612,4241.087,Wh,11.68656,W,15.16057,W,39.9733,W,0,l/min,5.641542,bar
2022-09-27T16:18:14.387,36.97192,4241.111,Wh,11.7569,W,15.12263,W,40.05809,W,0,l/min,5.671563,bar
2022-09-27T16:18:15.395,36.97192,4241.124,Wh,11.7585,W,15.13568,W,40.10513,W,0,l/min,5.656719,bar
2022-09-27T16:18:16.397,37.0696,4241.203,Wh,11.77563,W,404.4463,W,43.05057,W,0,l/min,5.634131,bar
2022-09-27T16:18:17.397,36.72772,4241.371,Wh,11.78816,W,528.698,W,43.69894,W,0,l/min,5.639871,bar
2022-09-27T16:18:18.398,36.92308,4241.525,Wh,11.82986,W,527.88,W,43.74931,W,0,l/min,5.663237,bar
2022-09-27T16:18:19.402,36.5812,4241.707,Wh,11.81891,W,526.8486,W,43.88982,W,0,l/min,5.665362,bar
2022-09-27T16:18:20.408,36.87424,4241.853,Wh,11.9048,W,525.8869,W,44.39523,W,0,l/min,5.670207,bar
2022-09-27T16:18:21.399,36.63004,4242.017,Wh,11.76677,W,524.9838,W,44.26058,W,0,l/min,5.689008,bar
2022-09-27T16:18:22.398,36.77656,4242.178,Wh,11.82277,W,524.456,W,44.80819,W,0,l/min,5.675287,bar
2022-09-27T16:18:23.409,36.92308,4242.342,Wh,11.79486,W,524.0481,W,44.79319,W,0,l/min,5.66176,bar
2022-09-27T16:18:24.424,37.21612,4242.504,Wh,11.84098,W,523.6651,W,45.04068,W,0,l/min,5.685248,bar
2022-09-27T16:18:25.424,37.36264,4242.655,Wh,11.89577,W,523.0068,W,44.94615,W,0,l/min,5.690595,bar
2022-09-27T16:18:26.429,37.3138,4242.822,Wh,11.81073,W,522.7006,W,44.99083,W,0,l/min,5.693244,bar
2022-09-27T16:18:27.434,37.85104,4242.986,Wh,11.79197,W,522.3643,W,44.74461,W,0,l/min,5.648513,bar
2022-09-27T16:18:28.435,37.89988,4243.148,Wh,11.82343,W,522.1817,W,44.86684,W,1.318073,l/min,5.609154,bar
2022-09-27T16:18:29.441,38.0464,4243.313,Wh,11.79513,W,521.8868,W,44.71681,W,0,l/min,5.660185,bar
2022-09-27T16:18:30.443,38.5348,4243.446,Wh,11.86312,W,521.5888,W,44.74487,W,0,l/min,5.688862,bar
2022-09-27T16:18:31.448,38.92552,4243.636,Wh,11.79343,W,521.3464,W,45.09491,W,0,l/min,5.694282,bar
2022-09-27T16:18:32.451,39.2674,4243.777,Wh,11.79835,W,521.6411,W,44.81,W,0,l/min,5.695966,bar
2022-09-27T16:18:33.454,39.2674,4243.957,Wh,11.77908,W,521.5989,W,45.0125,W,0,l/min,5.659818,bar
2022-09-27T16:18:34.449,39.90232,4244.099,Wh,11.82152,W,433.28,W,44.43843,W,1.732039,l/min,5.625316,bar
2022-09-27T16:18:35.452,40.04884,4244.143,Wh,11.75187,W,72.26765,W,41.99675,W,1.691143,l/min,5.617213,bar
2022-09-27T16:18:36.453,40.53724,4244.162,Wh,11.7528,W,15.00788,W,41.08974,W,1.52585,l/min,5.653179,bar
2022-09-27T16:18:37.464,40.7326,4244.18,Wh,11.69761,W,15.09342,W,41.38609,W,0,l/min,5.677959,bar
2022-09-27T16:18:38.469,41.02564,4244.2,Wh,11.73496,W,15.13975,W,41.37564,W,1.615456,l/min,5.639418,bar
2022-09-27T16:18:39.475,41.36752,4244.217,Wh,11.67747,W,15.14495,W,41.58584,W,0,l/min,5.643826,bar
2022-09-27T16:18:40.476,41.51404,4244.236,Wh,11.79915,W,15.13531,W,41.41692,W,0,l/min,5.664971,bar
2022-09-27T16:18:41.479,41.80708,4244.257,Wh,11.70173,W,15.11298,W,41.55787,W,0,l/min,5.68935,bar
2022-09-27T16:18:42.483,41.90476,4244.275,Wh,11.71753,W,15.11498,W,41.38229,W,1.553685,l/min,5.671552,bar
2022-09-27T16:18:43.483,41.85592,4244.293,Wh,11.668,W,15.14606,W,41.22634,W,1.396935,l/min,5.653214,bar
2022-09-27T16:18:44.488,42.10012,4244.314,Wh,11.72437,W,15.12117,W,40.55539,W,0,l/min,5.664593,bar
2022-09-27T16:18:45.495,42.05128,4244.331,Wh,11.77607,W,15.12314,W,41.85479,W,0,l/min,5.682953,bar
2022-09-27T16:18:46.500,42.1978,4244.348,Wh,11.72992,W,15.13193,W,41.75972,W,0,l/min,5.693085,bar
2022-09-27T16:18:47.499,42.05128,4244.369,Wh,11.67664,W,15.14145,W,41.18606,W,0,l/min,5.695893,bar
2022-09-27T16:18:48.501,42.14896,4244.389,Wh,11.69917,W,15.0919,W,41.21825,W,0,l/min,5.695954,bar
2022-09-27T16:18:49.496,41.9536,4244.403,Wh,11.67925,W,15.1148,W,41.31929,W,0,l/min,5.695807,bar
2022-09-27T16:18:50.507,42.05128,4244.428,Wh,11.78123,W,15.13849,W,41.59906,W,1.821766,l/min,5.631187,bar
2022-09-27T16:18:51.513,41.85592,4244.446,Wh,11.65044,W,15.14306,W,40.98706,W,1.634377,l/min,5.621095,bar
2022-09-27T16:18:52.514,41.85592,4244.462,Wh,11.6818,W,15.15403,W,41.32344,W,1.511322,l/min,5.653716,bar
2022-09-27T16:18:53.519,41.9536,4244.486,Wh,11.69886,W,15.12978,W,41.32532,W,0,l/min,5.6659,bar
2022-09-27T16:18:54.529,41.7094,4244.498,Wh,11.70581,W,15.14998,W,41.49348,W,1.556613,l/min,5.617163,bar
2022-09-27T16:18:55.530,41.66056,4244.524,Wh,11.71674,W,15.14031,W,41.43968,W,1.550631,l/min,5.653556,bar
2022-09-27T16:18:56.535,41.51404,4244.54,Wh,11.73049,W,15.10421,W,41.76292,W,1.533296,l/min,5.66397,bar
2022-09-27T16:18:57.566,41.56288,4244.56,Wh,11.7205,W,15.13074,W,40.07744,W,0,l/min,5.68852,bar
2022-09-27T16:18:58.565,41.36752,4244.575,Wh,11.73222,W,15.15579,W,41.64851,W,0,l/min,5.695795,bar
2022-09-27T16:18:59.566,41.36752,4244.596,Wh,11.72188,W,15.1334,W,41.54082,W,0,l/min,5.678095,bar
2022-09-27T16:19:00.575,41.17216,4244.618,Wh,11.82834,W,15.09316,W,41.6935,W,0,l/min,5.663409,bar
2022-09-27T16:19:01.596,41.26984,4244.634,Wh,11.64118,W,15.11127,W,41.14951,W,0,l/min,5.686628,bar
2022-09-27T16:19:02.591,41.02564,4244.658,Wh,11.72982,W,15.12811,W,41.06796,W,0,l/min,5.694318,bar
2022-09-27T16:19:03.595,40.87912,4244.67,Wh,11.66823,W,15.14832,W,41.19662,W,0,l/min,5.68216,bar
2022-09-27T16:19:04.599,40.92796,4244.689,Wh,11.71685,W,15.16386,W,41.37132,W,0,l/min,5.664594,bar
2022-09-27T16:19:05.621,40.7326,4244.712,Wh,11.78594,W,15.11742,W,41.52931,W,0,l/min,5.686323,bar
2022-09-27T16:19:06.637,40.78144,4244.729,Wh,11.73356,W,15.11654,W,41.07356,W,1.704573,l/min,5.625585,bar
2022-09-27T16:19:07.648,40.7326,4244.747,Wh,11.71342,W,15.13752,W,41.45999,W,1.576879,l/min,5.604638,bar
2022-09-27T16:19:08.659,40.63492,4244.768,Wh,11.72843,W,15.15514,W,41.25932,W,1.722028,l/min,5.64556,bar
2022-09-27T16:19:09.672,40.43956,4244.786,Wh,11.72079,W,15.18423,W,41.41216,W,1.538302,l/min,5.657194,bar
2022-09-27T16:19:10.681,40.2442,4244.806,Wh,11.82762,W,15.1262,W,40.38019,W,1.678447,l/min,5.632717,bar
2022-09-27T16:19:11.688,40.29304,4244.826,Wh,11.70665,W,15.1137,W,41.11929,W,0,l/min,5.669878,bar
2022-09-27T16:19:12.701,40.2442,4244.842,Wh,11.76272,W,15.13413,W,41.18909,W,0,l/min,5.694123,bar
2022-09-27T16:19:13.708,40.14652,4244.859,Wh,11.68791,W,17.55696,W,41.4138,W,0,l/min,5.695905,bar
2022-09-27T16:19:14.729,39.90232,4244.884,Wh,11.74954,W,27.08804,W,41.30861,W,0,l/min,5.676971,bar
2022-09-27T16:19:15.740,39.80464,4244.901,Wh,11.79775,W,14.95786,W,41.3809,W,0,l/min,5.654789,bar
2022-09-27T16:19:16.742,39.60928,4244.921,Wh,11.73281,W,15.02041,W,41.11746,W,0,l/min,5.650944,bar
2022-09-27T16:19:17.742,39.60928,4244.94,Wh,11.71714,W,15.04947,W,41.14106,W,0,l/min,5.664532,bar
2022-09-27T16:19:18.740,39.70696,4244.955,Wh,11.72944,W,15.07209,W,41.1517,W,0,l/min,5.688239,bar
2022-09-27T16:19:19.742,39.46276,4244.98,Wh,11.71238,W,15.08404,W,41.46518,W,0,l/min,5.681171,bar
2022-09-27T16:19:20.742,39.36508,4244.996,Wh,11.81204,W,15.03078,W,41.47166,W,0,l/min,5.66308,bar
2022-09-27T16:19:21.741,39.31624,4245.012,Wh,11.7064,W,15.09947,W,41.19091,W,0,l/min,5.686615,bar
2022-09-27T16:19:22.742,39.2674,4245.038,Wh,11.72677,W,15.08222,W,41.52942,W,2.233169,l/min,5.606138,bar
2022-09-27T16:19:23.741,39.07204,4245.053,Wh,11.66953,W,15.06532,W,40.62429,W,1.6616,l/min,5.608641,bar
2022-09-27T16:19:24.742,39.07204,4245.073,Wh,11.68554,W,15.09653,W,41.02377,W,1.490325,l/min,5.634962,bar
2022-09-27T16:19:25.761,38.92552,4245.091,Wh,11.77577,W,15.0812,W,41.36401,W,0,l/min,5.682819,bar
2022-09-27T16:19:26.769,38.92552,4245.112,Wh,11.71443,W,15.10846,W,41.37102,W,1.721297,l/min,5.639016,bar
2022-09-27T16:19:27.780,38.779,4245.126,Wh,11.66674,W,15.12033,W,41.12132,W,1.559787,l/min,5.629044,bar
2022-09-27T16:19:28.787,38.73016,4245.147,Wh,11.70718,W,15.09621,W,40.12184,W,0,l/min,5.670793,bar
2022-09-27T16:19:29.790,38.63248,4245.167,Wh,11.68875,W,15.09337,W,40.07898,W,0,l/min,5.688398,bar
2022-09-27T16:19:30.806,38.48596,4245.183,Wh,11.82695,W,15.0859,W,40.62288,W,0,l/min,5.668206,bar
2022-09-27T16:19:31.811,38.48596,4245.209,Wh,11.68282,W,15.09777,W,40.18555,W,1.309772,l/min,5.656706,bar
2022-09-27T16:19:32.817,38.2906,4245.222,Wh,11.72327,W,15.11254,W,40.81676,W,1.441616,l/min,5.646438,bar
2022-09-27T16:19:33.829,38.33944,4245.241,Wh,11.72214,W,15.13008,W,39.60041,W,0,l/min,5.65684,bar
2022-09-27T16:19:34.823,38.14408,4245.259,Wh,11.77716,W,15.1154,W,40.25251,W,0,l/min,5.66917,bar
2022-09-27T16:19:35.845,37.94872,4245.28,Wh,11.76892,W,15.09698,W,40.12401,W,0,l/min,5.666242,bar
2022-09-27T16:19:36.838,37.99756,4245.295,Wh,11.72437,W,15.12696,W,40.19407,W,1.33199,l/min,5.662199,bar
2022-09-27T16:19:37.837,37.94872,4245.319,Wh,11.69559,W,15.10499,W,40.24637,W,1.474577,l/min,5.641702,bar
2022-09-27T16:19:38.859,37.89988,4245.336,Wh,11.73439,W,15.11287,W,39.3959,W,0,l/min,5.669147,bar
2022-09-27T16:19:39.859,37.75336,4245.353,Wh,11.70745,W,15.12654,W,39.17169,W,0,l/min,5.669096,bar
2022-09-27T16:19:40.879,37.8022,4245.369,Wh,11.79795,W,15.1383,W,39.28445,W,0,l/min,5.676117,bar
2022-09-27T16:19:41.883,37.50916,4245.393,Wh,11.71551,W,15.09685,W,38.95411,W,0,l/min,5.67155,bar
2022-09-27T16:19:42.892,37.41148,4245.404,Wh,11.76961,W,15.13719,W,38.87772,W,0,l/min,5.675079,bar
2022-09-27T16:19:43.910,37.36264,4245.426,Wh,11.7093,W,15.10999,W,38.75846,W,0,l/min,5.635062,bar
2022-09-27T16:19:44.928,37.41148,4245.445,Wh,11.74822,W,15.1347,W,38.80984,W,0,l/min,5.655168,bar
2022-09-27T16:19:45.940,37.21612,4245.462,Wh,11.74311,W,15.14518,W,38.72294,W,0,l/min,5.688166,bar
2022-09-27T16:19:46.930,37.16728,4245.48,Wh,11.71027,W,15.14978,W,38.87848,W,1.860343,l/min,5.619558,bar
2022-09-27T16:19:47.938,37.26496,4245.497,Wh,11.67366,W,15.14466,W,39.01619,W,1.466276,l/min,5.62704,bar
2022-09-27T16:19:48.944,36.97192,4245.521,Wh,11.72445,W,15.13227,W,39.30542,W,1.344442,l/min,5.628638,bar
2022-09-27T16:19:49.959,37.02076,4245.535,Wh,11.73277,W,15.13834,W,39.4091,W,0,l/min,5.628529,bar
2022-09-27T16:19:50.963,36.87424,4245.556,Wh,11.81872,W,15.08929,W,39.74236,W,1.54294,l/min,5.627432,bar
2022-09-27T16:19:51.970,36.87424,4245.573,Wh,11.70591,W,15.08321,W,39.97292,W,0,l/min,5.693061,bar
2022-09-27T16:19:52.973,36.87424,4245.592,Wh,11.75944,W,15.13521,W,39.9567,W,1.417933,l/min,5.677142,bar
2022-09-27T16:19:53.991,36.87424,4245.608,Wh,11.70285,W,15.14091,W,40.55625,W,1.307331,l/min,5.659868,bar
2022-09-27T16:19:54.998,36.77656,4245.63,Wh,11.71521,W,15.12805,W,39.2814,W,0,l/min,5.643826,bar
2022-09-27T16:19:56.009,36.53236,4245.649,Wh,11.83263,W,15.11594,W,39.23695,W,0,l/min,5.671979,bar
2022-09-27T16:19:57.021,36.5812,4245.663,Wh,11.75769,W,15.11841,W,38.99134,W,0,l/min,5.671711,bar
2022-09-27T16:19:58.045,36.38584,4245.682,Wh,11.71573,W,15.13786,W,38.99152,W,0,l/min,5.693012,bar
2022-09-27T16:19:59.043,36.337,4245.703,Wh,11.74871,W,15.15536,W,38.63476,W,0,l/min,5.700922,bar
2022-09-27T16:20:00.051,36.48352,4245.719,Wh,11.68093,W,15.14082,W,38.88951,W,0,l/min,5.648454,bar
2022-09-27T16:20:01.058,36.19048,4245.736,Wh,11.77867,W,15.13284,W,38.48937,W,0,l/min,5.653702,bar
2022-09-27T16:20:02.071,36.28816,4245.757,Wh,11.67505,W,15.14206,W,37.13946,W,0,l/min,5.670549,bar
2022-09-27T16:20:03.088,36.28816,4245.774,Wh,11.69342,W,15.16913,W,30.579,W,1.803211,l/min,5.638783,bar
2022-09-27T16:20:04.107,36.14164,4245.79,Wh,11.6534,W,15.13193,W,30.63113,W,1.532686,l/min,5.588377,bar
2022-09-27T16:20:05.119,35.94628,4245.802,Wh,11.69589,W,15.13127,W,30.61844,W,1.363242,l/min,5.622877,bar
2022-09-27T16:20:06.129,35.94628,4245.82,Wh,11.77959,W,15.09707,W,30.60629,W,0,l/min,5.66806,bar
2022-09-27T16:20:07.125,35.8486,4245.836,Wh,11.73498,W,15.16273,W,30.62255,W,1.613014,l/min,5.645742,bar
2022-09-27T16:20:08.140,35.79976,4245.853,Wh,11.71999,W,15.17204,W,30.62539,W,1.32967,l/min,5.672856,bar
2022-09-27T16:20:09.155,35.89744,4245.869,Wh,11.74341,W,15.13544,W,30.60143,W,0,l/min,5.68332,bar
2022-09-27T16:20:10.151,35.65324,4245.883,Wh,11.69373,W,15.1457,W,30.60785,W,0,l/min,5.663249,bar
2022-09-27T16:20:11.163,35.70208,4245.902,Wh,11.84464,W,15.12934,W,36.53559,W,0,l/min,5.66806,bar
2022-09-27T16:20:12.169,35.55556,4245.917,Wh,11.70806,W,15.14441,W,39.27425,W,0,l/min,5.686688,bar
2022-09-27T16:20:13.177,35.70208,4245.942,Wh,11.75746,W,15.12246,W,39.33875,W,0,l/min,5.670087,bar
2022-09-27T16:20:14.186,35.6044,4245.954,Wh,11.7055,W,15.14876,W,39.27777,W,0,l/min,5.667939,bar
2022-09-27T16:20:15.181,35.55556,4245.976,Wh,11.77456,W,15.1343,W,40.11636,W,0,l/min,5.628469,bar
2022-09-27T16:20:16.194,35.40903,4245.995,Wh,11.83815,W,15.13085,W,39.98107,W,0,l/min,5.675932,bar
2022-09-27T16:20:17.211,35.26252,4246.013,Wh,11.73838,W,15.15394,W,40.3381,W,1.485077,l/min,5.67818,bar
2022-09-27T16:20:18.230,35.3602,4246.03,Wh,11.74009,W,15.15105,W,40.33723,W,1.473478,l/min,5.672344,bar
2022-09-27T16:20:19.233,35.16484,4246.051,Wh,11.77836,W,15.12715,W,39.47784,W,1.676861,l/min,5.655701,bar
2022-09-27T16:20:20.228,35.16484,4246.07,Wh,11.68692,W,15.16988,W,39.0382,W,1.602636,l/min,5.592979,bar
2022-09-27T16:20:21.242,35.16484,4246.084,Wh,11.8199,W,15.13691,W,39.38919,W,1.433682,l/min,5.610095,bar
2022-09-27T16:20:22.252,35.01831,4246.102,Wh,11.71148,W,15.09809,W,39.0513,W,0,l/min,5.645828,bar
2022-09-27T16:20:23.249,35.01831,4246.124,Wh,11.74667,W,15.1227,W,39.01479,W,1.621438,l/min,5.647927,bar
2022-09-27T16:20:24.254,34.8718,4246.141,Wh,11.66852,W,15.15189,W,38.83095,W,1.307696,l/min,5.66806,bar
2022-09-27T16:20:25.272,34.96947,4246.158,Wh,11.73785,W,15.14593,W,38.619,W,0,l/min,5.670623,bar
2022-09-27T16:20:26.291,34.77412,4246.178,Wh,11.75935,W,15.11717,W,38.09313,W,0,l/min,5.679243,bar
2022-09-27T16:20:27.309,34.82296,4246.196,Wh,11.76799,W,15.13471,W,36.1336,W,0,l/min,5.678924,bar
2022-09-27T16:20:28.315,34.77412,4246.212,Wh,11.6959,W,15.14856,W,39.36496,W,0,l/min,5.674347,bar
2022-09-27T16:20:29.323,34.82296,4246.228,Wh,11.67992,W,15.12388,W,39.22625,W,0,l/min,5.652042,bar
2022-09-27T16:20:30.325,34.57875,4246.252,Wh,11.71118,W,15.09926,W,39.54826,W,0,l/min,5.696283,bar
2022-09-27T16:20:31.328,34.72528,4246.264,Wh,11.7692,W,15.12013,W,39.95636,W,0,l/min,5.706611,bar
2022-09-27T16:20:32.342,34.52991,4246.29,Wh,11.70276,W,15.09513,W,40.27929,W,0,l/min,5.650687,bar
2022-09-27T16:20:33.347,34.43224,4246.306,Wh,11.75021,W,15.10151,W,39.96451,W,1.472259,l/min,5.678034,bar
2022-09-27T16:20:34.354,34.48108,4246.325,Wh,11.72266,W,15.09035,W,40.25811,W,1.44186,l/min,5.652128,bar
2022-09-27T16:20:35.363,34.33456,4246.341,Wh,11.75775,W,15.11699,W,39.11958,W,1.519258,l/min,5.64502,bar
2022-09-27T16:20:36.384,34.43224,4246.361,Wh,11.74979,W,15.12976,W,39.24068,W,1.77086,l/min,5.624389,bar
2022-09-27T16:20:37.384,34.33456,4246.381,Wh,11.69741,W,15.11058,W,39.10015,W,1.517792,l/min,5.665398,bar
2022-09-27T16:20:38.394,34.18803,4246.395,Wh,11.67718,W,15.11628,W,39.1157,W,0,l/min,5.669415,bar
2022-09-27T16:20:39.396,34.13919,4246.417,Wh,11.75092,W,15.12598,W,38.69989,W,1.558567,l/min,5.633435,bar
2022-09-27T16:20:40.418,34.28572,4246.434,Wh,11.6916,W,15.09794,W,38.62557,W,1.334188,l/min,5.61946,bar
2022-09-27T16:20:41.436,34.09035,4246.451,Wh,11.81856,W,15.12602,W,38.71543,W,0,l/min,5.700129,bar
2022-09-27T16:20:42.445,33.99268,4246.469,Wh,11.69136,W,15.09862,W,38.95166,W,0,l/min,5.70727,bar
2022-09-27T16:20:43.466,34.04152,4246.489,Wh,11.70855,W,15.13756,W,36.06451,W,0,l/min,5.712043,bar
2022-09-27T16:20:44.478,34.04152,4246.508,Wh,11.6901,W,15.12705,W,39.22488,W,0,l/min,5.689496,bar
2022-09-27T16:20:45.494,34.04152,4246.525,Wh,11.71779,W,15.1326,W,39.44746,W,0,l/min,5.616322,bar
2022-09-27T16:20:46.517,33.84615,4246.542,Wh,11.77425,W,15.11963,W,39.53308,W,0,l/min,5.649992,bar
2022-09-27T16:20:47.524,33.94384,4246.563,Wh,11.71365,W,15.09143,W,40.2094,W,0,l/min,5.670475,bar
2022-09-27T16:20:48.541,33.895,4246.58,Wh,11.69259,W,15.13507,W,40.03477,W,0,l/min,5.704938,bar
2022-09-27T16:20:49.542,33.84615,4246.602,Wh,11.73364,W,15.11097,W,40.14333,W,1.49997,l/min,5.661711,bar
2022-09-27T16:20:50.567,33.69963,4246.617,Wh,11.69659,W,15.12051,W,40.13378,W,1.382652,l/min,5.644985,bar
2022-09-27T16:20:51.573,33.74847,4246.635,Wh,11.79354,W,15.07782,W,39.32101,W,0,l/min,5.658476,bar
2022-09-27T16:20:52.587,33.65079,4246.652,Wh,11.69437,W,15.14184,W,39.04506,W,0,l/min,5.701044,bar
2022-09-27T16:20:53.614,33.50428,4246.671,Wh,11.72854,W,15.12646,W,39.29584,W,0,l/min,5.707306,bar
2022-09-27T16:20:54.639,33.55312,4246.691,Wh,11.71877,W,15.10467,W,38.83352,W,0,l/min,5.690081,bar
2022-09-27T16:20:55.663,33.40659,4246.705,Wh,11.75645,W,15.1035,W,38.78425,W,0,l/min,5.655521,bar
2022-09-27T16:20:56.686,33.50428,4246.728,Wh,11.77298,W,15.10975,W,38.74413,W,0,l/min,5.649783,bar
2022-09-27T16:20:57.689,33.30891,4246.745,Wh,11.74526,W,15.14402,W,39.02288,W,0,l/min,5.69759,bar
2022-09-27T16:20:58.696,33.40659,4246.763,Wh,11.69054,W,15.13005,W,37.64029,W,0,l/min,5.689801,bar
